Country,Sector,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Monaco,1.A.2.g.viii  Other,1.053628053,1.16152058,1.10520924,1.083228311,1.008459015,1.035149792,1.034922151,0.98770885,1.029607369,1.071004879,1.141452994,1.111360139,1.167648908,1.164710879,1.165231301,1.187641031,1.143198461,1.087988427,1.202870879,1.144568609,1.205646328,1.070274634,1.156438213,1.28176422,1.176655239,1.205690704,1.202466922,1.180423985,1.33761655,0.363610662,0.235056723,0.225383433
Monaco,1.A.3  Transport,35.21052355,40.1137624,45.81699595,42.91987951,44.27396011,42.8364777,42.61323685,40.62132547,39.29827094,39.75998834,38.08520587,37.84864005,37.67053844,37.46897717,36.62142228,34.95788131,34.93253199,34.28981576,33.35095154,30.72938343,26.52080865,28.46270767,30.86450016,30.67939457,28.33434601,26.56074024,25.53955019,24.71888658,24.28998448,22.88112135,18.89288097,18.24725438
Monaco,1.A.3.a  Domestic Aviation,0.135214253,0.137946989,0.145082487,0.142288237,0.14738875,0.152678443,0.143441354,0.162215928,0.1929223,0.199996437,0.359499578,0.321827066,0.292285713,0.442389384,0.459753472,0.486796727,0.374973731,0.412783016,0.380163996,0.299916639,0.334879101,0.400427871,0.475750793,0.479161206,0.554196659,0.542809104,0.436342192,0.511102552,0.579991024,0.612421631,0.457830457,0.470469347
Monaco,1.A.3.b  Road Transportation,34.55296768,39.30380852,45.01488787,42.21468871,43.56690252,42.15271825,42.01754414,39.72861439,38.51776938,38.76075154,36.60523495,36.04427286,36.12142685,35.59403372,34.58825998,32.92331607,33.02737266,32.12986786,30.94538392,28.19645632,23.74634821,25.88594003,27.90370945,27.78009194,25.65462593,23.63580493,23.28686039,22.84089446,22.56219528,21.16021884,17.46500508,16.73126483
Monaco,1.A.3.b.i  Cars,23.90390689,27.3019041,31.62386335,29.33979008,31.07356955,30.05289637,29.807616,27.92680635,27.23527746,27.82847298,25.88369317,24.8306334,25.0558878,23.92431231,22.94153227,21.15242289,21.17905287,20.25280878,18.59064803,15.83650678,12.67563849,13.25253867,14.0452772,14.13705235,12.9326182,11.846258,11.29232161,11.09367468,11.24861214,10.6048845,8.291091152,7.904657195
Monaco,1.A.3.b.ii  Light Duty Trucks,3.690876183,4.212544128,4.82447085,4.593681997,4.503171723,4.333986053,4.42566153,4.077880692,3.920965933,3.844924653,3.448034862,3.507275602,3.237348906,3.381855691,3.228451428,3.129867743,3.214811635,3.077686042,3.098413553,3.047451044,2.636832967,3.023811919,3.35025881,3.659898612,3.322598012,3.068502743,3.084853503,2.983626176,2.989598039,2.756809853,2.429062681,2.514717113
Monaco,1.A.3.b.iii  Heavy Duty Trucks and Buses,5.844861142,6.442029297,6.974740393,6.635560354,6.239742694,5.996085932,5.952760057,5.784516369,5.42435167,4.955315887,5.135981421,5.362329125,5.417987361,5.799982501,5.833277951,5.815554454,5.731556609,5.617467569,6.151789083,6.472274952,6.074735964,6.823688332,7.490791006,6.852178254,6.21374184,5.691356509,5.569100915,5.373586955,5.086406231,4.677531012,4.063301121,3.652067228
Monaco,1.A.3.b.iv  Motorcycles,1.113323462,1.347330996,1.591813278,1.645656275,1.750418553,1.769749895,1.831506551,1.939410975,1.937174321,2.132038026,2.137525493,2.344034739,2.410202783,2.487883219,2.584998331,2.825470989,2.901951543,3.181905461,3.104533253,2.840223554,2.35914079,2.785901113,3.017382431,3.130962721,3.185667875,3.02968767,3.340584357,3.39000665,3.237578878,3.12099347,2.681550128,2.659823296
Monaco,1.A.3.b.v  Other,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Monaco,1.A.3.c  Railways,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Monaco,1.A.3.d  Domestic Navigation,0.522341623,0.672006897,0.657025585,0.562902564,0.559668841,0.531081004,0.452251356,0.730495158,0.587579258,0.799240358,1.120471346,1.482540119,1.256825873,1.432554073,1.573408825,1.547768513,1.530185603,1.747164885,2.025403624,2.233010468,2.439581342,2.176339773,2.48503991,2.420141426,2.125523422,2.382126206,1.816347605,1.36688956,1.147798171,1.108480885,0.970045426,1.045520197
Monaco,1.A.3.e  Other Transportation,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Monaco,1.A.3.e.i  Pipeline Transport,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Monaco,1.A.3.e.ii  Other,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Monaco,1.A.4  Other Sectors,42.96406337,39.46094674,37.86081226,37.91422887,35.83319183,34.02573791,36.14091867,33.6821129,35.29409462,35.07308358,33.47707194,31.87789699,34.6061842,36.29208557,34.17539943,33.70332627,31.62193019,26.55394059,27.77295952,27.94323187,29.82307493,24.05363074,25.78032973,25.85224685,22.70174861,23.7900747,22.50681864,22.72517178,22.73394765,22.11710788,18.02892049,20.12516497
Monaco,1.A.4.a  Commercial/Institutional,10.49614314,10.94821846,10.43803121,10.29020687,9.622254351,9.686839054,9.835744224,9.325355414,9.735172212,9.994551832,10.35025896,10.02170695,10.61637591,10.7328763,10.5690942,10.68696528,10.22537334,9.448548924,10.32408556,9.944591633,10.50749892,9.133663777,9.85403496,10.70875286,9.749775386,10.03661786,9.747334036,10.06997714,9.905362149,10.10025409,9.184213065,9.65920983
Monaco,1.A.4.a.i  Stationary Combustion,10.49614314,10.94821846,10.43803121,10.29020687,9.622254351,9.686839054,9.835744224,9.325355414,9.735172212,9.994551832,10.35025896,10.02170695,10.61637591,10.7328763,10.5690942,10.68696528,10.22537334,9.448548924,10.32408556,9.944591633,10.50749892,9.133663777,9.85403496,10.70875286,9.749775386,10.03661786,9.747334036,10.06997714,9.905362149,10.10025409,9.184213065,9.65920983
Monaco,1.A.4.b  Residential,32.46792023,28.51272828,27.42278105,27.62402199,26.21093748,24.33889886,26.30517444,24.35675748,25.55892241,25.07853175,23.12681297,21.85619004,23.98980829,25.55920927,23.60630523,23.01636099,21.39655686,17.10539166,17.44887395,17.99864024,19.31557602,14.91996697,15.92629477,15.14349399,12.95197323,13.75345683,12.7594846,12.65519465,12.82858551,12.01685379,8.844707427,10.46595514
Monaco,1.A.4.b.i  Stationary Combustion,32.46792023,28.51272828,27.42278105,27.62402199,26.21093748,24.33889886,26.30517444,24.35675748,25.55892241,25.07853175,23.12681297,21.85619004,23.98980829,25.55920927,23.60630523,23.01636099,21.39655686,17.10539166,17.44887395,17.99864024,19.31557602,14.91996697,15.92629477,15.14349399,12.95197323,13.75345683,12.7594846,12.65519465,12.82858551,12.01685379,8.844707427,10.46595514
Monaco,1.A.4.c  Agriculture/Forestry/Fishing,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Monaco,1.A.4.c.i  Stationary,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Monaco,1.A.4.c.ii  Off-road Vehicles and Other Machinery,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Monaco,1.A.4.c.iii  Fishing,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Monaco,1.A.5  Other (Not specified elsewhere),NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Monaco,1.A.5.a  Stationary,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Monaco,1.A.5.b  Mobile,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Monaco,Waste Incineration with Energy Recovery included as Biomass,32.20370595,34.22482531,37.44665498,40.98602361,44.25520454,44.04108681,47.04351692,52.40557871,49.41983676,49.3824829,51.07430432,53.7496578,48.48018158,41.07179275,37.07737753,36.9489541,27.30525852,37.35893879,35.49064953,33.59475898,32.81925505,34.91330525,36.0659162,37.97859025,39.18444731,40.07515649,39.32599855,36.83875079,38.32435105,37.07705054,30.43335629,35.71567329
Monaco,Waste Incineration with Energy Recovery included as Fossil Fuels,16.03605562,16.31595845,18.01842345,19.81156542,21.555539,21.50850582,22.99370541,26.20674101,24.60272994,25.00285312,25.84284341,27.42885998,24.4617069,20.11208473,17.90553704,17.92248321,12.97695733,17.89012285,17.83471863,17.12922665,16.81813058,18.90640776,19.3276724,19.97510177,20.7066215,21.54451338,21.4661772,20.49005452,21.31837182,21.37993624,17.34026322,20.25413247
Monaco,1.AB  Fuel Combustion - Reference Approach,96.74385809,97.22401657,102.6431741,101.901599,102.6815367,99.54417083,103.1213819,101.7179305,100.6171592,101.3100444,98.89176908,98.69283413,98.44344965,95.84026218,90.6977926,88.67708694,82.94448172,81.70874685,81.47967203,78.55798889,76.20001067,74.28202725,77.43276075,78.1891362,73.34332961,75.77945764,74.34554351,72.71058314,74.52569222,71.15913408,60.64117321,64.65819815
Monaco,"1.AD  Feedstocks, Reductants and Other Non-energy Use of Fuels",0.067246537,0.070234475,0.077988151,0.069987617,0.0741664,0.076142648,0.079379909,0.068412192,0.112714924,0.105460019,0.083931821,0.097493819,0.088563911,0.101951452,0.108822992,0.094125506,0.100750881,0.142727102,0.101282827,0.084665652,0.07942933,0.089131038,0.067735348,0.052990754,0.047727844,0.057037189,0.056386489,0.060369268,0.061852577,0.057577558,0.048890135,0.052582401
Monaco,1.B  Fugitive Emissions from Fuels,1.775625985,1.576160867,1.37669575,1.098964005,0.833010515,0.688255515,0.694144642,0.694144642,0.694144642,0.694144642,0.664759377,0.621767142,0.621767142,0.621767142,0.621767142,0.650125119,0.650414451,0.635044796,0.609275227,0.585525398,0.588629623,0.586052713,0.585670158,0.581582543,0.569451053,0.56591518,0.56591518,0.553501053,0.551688553,0.544076053,0.528045104,0.522643576
Monaco,1.B.1  Solid Fuels,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Monaco,1.B.1.a  Coal Mining and Handling,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Monaco,1.B.1.a.i  Underground Mines,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Monaco,1.B.1.a.i.1  Mining Activities,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Monaco,1.B.1.a.i.2  Post-Mining Activities,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Monaco,1.B.1.a.i.3  Abandoned Underground Mines,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Monaco,1.B.1.a.ii  Surface Mines,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Monaco,1.B.1.a.ii.1  Mining Activities,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Monaco,1.B.1.a.ii.2  Post-Mining Activities,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Monaco,1.B.1.b  Solid Fuel Transformation,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Monaco,1.B.1.c  Other,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Monaco,1.B.2  Oil and Natural Gas and Other Emissions from Energy Production,1.775625985,1.576160867,1.37669575,1.098964005,0.833010515,0.688255515,0.694144642,0.694144642,0.694144642,0.694144642,0.664759377,0.621767142,0.621767142,0.621767142,0.621767142,0.650125119,0.650414451,0.635044796,0.609275227,0.585525398,0.588629623,0.586052713,0.585670158,0.581582543,0.569451053,0.56591518,0.56591518,0.553501053,0.551688553,0.544076053,0.528045104,0.522643576
Monaco,1.B.2.a  Oil,"NE,NO","NE,NO","NE,NO","NE,NO","NE,NO","NE,NO","NE,NO","NE,NO","NE,NO","NE,NO","NE,NO","NE,NO","NE,NO","NE,NO","NE,NO","NE,NO","NE,NO","NE,NO","NE,NO","NE,NO","NE,NO","NE,NO","NE,NO","NE,NO","NE,NO","NE,NO","NE,NO","NE,NO","NE,NO","NE,NO","NE,NO","NE,NO"
Monaco,1.B.2.a.i  Exploration,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Monaco,1.B.2.a.ii  Production,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Monaco,1.B.2.a.iii  Transport,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Monaco,1.B.2.a.iv  Refining / Storage,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Monaco,1.B.2.a.v  Distribution of Oil Products,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE,NE
Monaco,1.B.2.a.vi  Other,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Monaco,1.B.2.b  Natural Gas,1.775625985,1.576160867,1.37669575,1.098964005,0.833010515,0.688255515,0.694144642,0.694144642,0.694144642,0.694144642,0.664759377,0.621767142,0.621767142,0.621767142,0.621767142,0.650125119,0.650414451,0.635044796,0.609275227,0.585525398,0.588629623,0.586052713,0.585670158,0.581582543,0.569451053,0.56591518,0.56591518,0.553501053,0.551688553,0.544076053,0.528045104,0.522643576
Monaco,1.B.2.b.i  Exploration,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Monaco,1.B.2.b.ii  Production,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Monaco,1.B.2.b.iii  Processing,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Monaco,1.B.2.b.iv  Transmission and Storage,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Monaco,1.B.2.b.v  Distribution,1.775625985,1.576160867,1.37669575,1.098964005,0.833010515,0.688255515,0.694144642,0.694144642,0.694144642,0.694144642,0.664759377,0.621767142,0.621767142,0.621767142,0.621767142,0.650125119,0.650414451,0.635044796,0.609275227,0.585525398,0.588629623,0.586052713,0.585670158,0.581582543,0.569451053,0.56591518,0.56591518,0.553501053,0.551688553,0.544076053,0.528045104,0.522643576
Monaco,1.B.2.b.vi  Other,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Monaco,1.B.2.c  Venting and Flaring,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Monaco,1.B.2.c.i  Venting,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Monaco,1.B.2.c.i.1  Oil,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Monaco,1.B.2.c.i.2  Gas,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Monaco,1.B.2.c.i.3  Combined,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Monaco,1.B.2.c.ii  Flaring,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Monaco,1.B.2.c.ii.1  Oil,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Monaco,1.B.2.c.ii.2  Gas,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Monaco,1.B.2.c.ii.3  Combined,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Monaco,1.B.2.d  Other,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Monaco,1.C  CO₂ Transport and Storage,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Monaco,1.C.1  Transport of CO₂,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Monaco,1.C.1.a  Pipelines,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Monaco,1.C.1.b  Ships,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Monaco,1.C.1.c  Other,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Monaco,1.C.2  Injection and Storage,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Monaco,1.C.2.a  Injection,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Monaco,1.C.2.b  Storage,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Monaco,1.C.3  Other,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Monaco,Total Amount Captured for Storage,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Monaco,Total Amount of Imports for Storage,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Monaco,Total Amount of Exports for Storage,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Monaco,Total Amount of CO₂ Injected at Storage Sites,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Monaco,"Total Leakage from Transport, Injection and Storage",NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Monaco,International Bunkers,6.712195901,8.037431814,7.751083356,6.905012675,7.019351948,6.945992624,6.627388181,8.333586384,8.340294549,10.65291875,13.98739926,17.61912811,15.09850249,17.02594406,18.506874,18.62129393,18.61967495,21.34580186,23.89057247,25.3025434,27.40413881,24.47200788,27.51487685,26.75462177,23.43450273,25.75565863,19.55108634,14.74726504,12.60250054,12.22240187,9.630608928,10.94712238
Monaco,International Aviation,2.343028738,2.389860862,2.514072242,2.46482339,2.55389611,2.645257894,2.681755656,2.836458092,3.177488168,3.361238741,3.764296759,3.489710655,3.209471633,3.059786786,2.689025247,2.920970776,3.230805387,3.544990867,2.983921996,2.357183627,2.394471861,2.59948527,2.753332912,2.779500329,2.678758061,2.692229819,2.569387385,2.505176905,2.528816113,2.56117917,1.066308808,1.649491577
Monaco,International Navigation,4.369167163,5.647570952,5.237011114,4.440189285,4.465455838,4.30073473,3.945632525,5.497128293,5.162806381,7.291680011,10.2231025,14.12941746,11.88903085,13.96615727,15.81784875,15.70032316,15.38886957,17.800811,20.90665047,22.94535977,25.00966694,21.87252261,24.76154394,23.97512144,20.75574467,23.06342881,16.98169896,12.24208813,10.07368443,9.661222699,8.56430012,9.297630801
Monaco,Multilateral Operations,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Monaco,2.  Industrial Processes and Product Use,0.146071539,0.189581126,0.243633457,0.471419086,0.538853085,0.59000148,0.7472445,0.901221758,1.217913381,1.459861973,1.868061385,2.795372302,3.559940332,3.454550522,3.208375086,4.115356955,5.515557546,6.442031553,7.608150566,7.795792972,7.724125123,8.297742607,7.897438787,8.957817337,7.843484922,8.330170701,8.070928851,6.727751145,8.088585985,8.227219016,6.079907105,5.996620254
Monaco,2.A  Mineral Industry,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Monaco,2.A.1  Cement Production,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Monaco,2.A.2  Lime Production,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Monaco,2.A.3  Glass production,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Monaco,2.A.4  Other Process Uses of Carbonates,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Monaco,2.A.4.a  Ceramics,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Monaco,2.A.4.b  Other Uses of Soda Ash,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Monaco,2.A.4.c  Non-metallurgical Magnesium Production,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Monaco,2.A.4.d  Other,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
Monaco,2.B  Chemical Industry,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO
